Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attendance,playoffs,season,playoffs_
16.0,Indiana Pacers,25.6,36.0,46.0,36,46,-1.77,0.09,-1.68,-0.08576406070335499,0.7721875713370433,107.1,0.293,,0.495,0.449,15.4,33.7,0.21899999999999997,0.47200000000000003,17.2,65.2,0.223,Market Square Arena,,no playoffs,1977,no playoffs
17.0,Boston Celtics*,28.7,44.0,38.0,36,46,-1.98,0.08,-1.9,-1.147918966337339,-0.6765389597816833,107.5,0.281,,0.491,0.445,16.1,31.1,0.212,0.45,13.4,72.8,0.204,Boston Garden,517391.0,Eastern Conference Semifinals,1977,Conference Semifinals
18.0,New Orleans Jazz,26.1,35.0,47.0,33,49,-2.82,0.13,-2.68,-0.9582484474741274,0.0746525748724735,107.2,0.287,,0.501,0.45299999999999996,16.6,31.0,0.222,0.452,15.5,68.2,0.23800000000000002,Louisiana Superdome,,no playoffs,1977,no playoffs
19.0,Milwaukee Bucks,25.0,30.0,52.0,33,49,-3.12,0.13,-2.99,0.17977466570514236,1.7916617969391122,108.3,0.264,,0.508,0.46799999999999997,15.8,31.8,0.198,0.479,15.8,66.6,0.222,MECCA Arena,,no playoffs,1977,no playoffs
20.0,Atlanta Hawks,24.5,31.0,51.0,30,52,-4.06,0.19,-3.87,-0.6547756172929898,1.0941268004745348,104.6,0.342,,0.508,0.457,17.7,32.9,0.256,0.478,17.0,69.1,0.267,Omni Coliseum,,no playoffs,1977,no playoffs
21.0,Buffalo Braves,25.6,30.0,52.0,29,53,-4.44,0.16,-4.28,-0.7306438248382756,1.2014398768537011,107.3,0.33299999999999996,,0.502,0.45,16.5,30.8,0.252,0.478,15.5,67.4,0.177,Buffalo Memorial Auditorium,,no playoffs,1977,no playoffs
22.0,New York Nets,25.8,22.0,60.0,23,59,-6.78,0.24,-6.54,-2.779085428560958,-0.46191280702335064,103.7,0.315,,0.478,0.429,16.5,28.3,0.23199999999999998,0.46399999999999997,17.5,68.9,0.263,Nassau Veterans Memorial Coliseum,,no playoffs,1977,no playoffs
,League Average,26.1,,,41,41,0.0,0.0,0.0,-0.009895853158069262,-0.032660501506692856,106.5,0.301,,0.511,0.465,16.5,31.8,0.226,0.465,16.5,68.2,0.226,,509413.0,no playoffs,1977,no playoffs
1.0,Golden State Warriors*,25.5,59.0,23.0,58,24,6.65,-0.41,6.23,1.6576227420588006,-2.108195148122504,108.3,0.27,,0.504,0.462,15.3,33.1,0.203,0.444,16.9,69.3,0.204,Oakland-Alameda County Coliseum Arena,,Western Conference Finals,1976,Conference Finals
2.0,Cleveland Cavaliers*,26.8,49.0,33.0,48,34,2.51,-0.17,2.34,0.8720373609016824,-0.7173719601250165,101.6,0.237,,0.49,0.45399999999999996,13.5,29.9,0.175,0.45399999999999996,16.3,69.5,0.22399999999999998,Coliseum at Richfield,,Eastern Conference Finals,1976,Conference Finals
3.0,Boston Celtics*,29.0,54.0,28.0,47,35,2.34,-0.1,2.25,0.44353624390689245,-0.8842707426847134,106.9,0.268,,0.493,0.446,15.4,34.0,0.209,0.449,14.1,74.1,0.198,Boston Garden,539589.0,Finals,1976,Finals
4.0,Washington Bullets*,28.2,48.0,34.0,48,34,2.33,-0.13,2.2,-0.5562996957476309,-1.6631317279633095,104.3,0.306,,0.513,0.47200000000000003,16.9,27.5,0.22,0.442,15.1,71.1,0.19399999999999998,Capital Centre,,Eastern Conference Semifinals,1976,Conference Semifinals
5.0,Buffalo Braves*,26.2,46.0,36.0,43,39,0.83,0.02,0.85,0.5149530967393541,-0.04977682988622095,108.2,0.324,,0.527,0.47600000000000003,17.3,27.5,0.251,0.461,16.1,69.7,0.209,Buffalo Memorial Auditorium,,Eastern Conference Semifinals,1976,Conference Semifinals
6.0,Phoenix Suns*,26.2,42.0,40.0,43,39,0.61,-0.02,0.59,0.15786883257702572,-0.21667561244591785,105.6,0.322,,0.521,0.47200000000000003,18.3,30.6,0.245,0.46799999999999997,17.3,69.1,0.22899999999999998,Arizona Veterans Memorial Coliseum,,Finals,1976,Finals
7.0,Philadelphia 76ers*,26.3,46.0,36.0,42,40,0.26,0.07,0.33,-0.05638172592036923,-0.16104268492602153,107.5,0.318,,0.494,0.447,16.4,33.8,0.23399999999999999,0.44799999999999995,17.0,65.2,0.23,The Spectrum,,Eastern Conference First Round,1976,First Round
8.0,Los Angeles Lakers,28.1,40.0,42.0,41,41,0.09,0.09,0.18,0.44353624390689245,0.28402073523317284,108.0,0.284,,0.511,0.465,15.8,28.5,0.21899999999999997,0.45,14.9,67.5,0.19699999999999998,The Forum,524976.0,no playoffs,1976,no playoffs
9.0,Seattle SuperSonics*,24.5,43.0,39.0,40,42,-0.28,0.14,-0.15,0.015035126912092371,0.1727548801933723,107.7,0.299,,0.499,0.45799999999999996,15.6,31.0,0.212,0.467,17.9,66.8,0.23800000000000002,Seattle Center Coliseum,,Western Conference Semifinals,1976,Conference Semifinals
10.0,Houston Rockets,25.7,40.0,42.0,39,43,-0.8,0.09,-0.71,2.014707006221129,1.9530085608301577,104.7,0.28,,0.531,0.485,16.9,30.0,0.221,0.47700000000000004,15.2,70.3,0.20800000000000002,The Summit,,no playoffs,1976,no playoffs
11.0,New Orleans Jazz,25.5,38.0,44.0,39,43,-0.89,0.15,-0.74,-1.1990513712398259,-0.4948402500454153,106.7,0.322,,0.499,0.447,16.2,29.5,0.244,0.45799999999999996,17.1,70.2,0.245,Louisiana Superdome,,no playoffs,1976,no playoffs
12.0,New York Knicks,28.7,38.0,44.0,38,44,-1.23,0.19,-1.05,-0.19921543158530258,0.506552445312774,104.1,0.263,,0.499,0.456,14.3,26.1,0.203,0.45899999999999996,14.7,71.8,0.23,Madison Square Garden (IV),,no playoffs,1976,no playoffs
13.0,Portland Trail Blazers,25.4,37.0,45.0,38,44,-1.24,0.13,-1.11,-1.341885076904749,-0.3835743950056227,107.7,0.322,,0.512,0.469,18.3,29.6,0.233,0.452,15.9,71.7,0.242,Memorial Coliseum,,no playoffs,1976,no playoffs
14.0,Detroit Pistons*,25.8,36.0,46.0,38,44,-1.05,-0.13,-1.18,0.6577868024042873,1.0628817205117689,105.2,0.27,,0.506,0.46399999999999997,16.0,30.9,0.205,0.467,16.5,67.6,0.228,Cobo Arena,,Western Conference Semifinals,1976,Conference Semifinals
15.0,Milwaukee Bucks*,24.9,38.0,44.0,37,45,-1.45,-0.1,-1.55,-0.6991334014125642,0.22838780771327652,103.9,0.263,,0.503,0.465,16.4,29.6,0.193,0.446,14.9,68.6,0.218,MECCA Arena,,Western Conference First Round,1976,First Round
16.0,Atlanta Hawks,25.9,29.0,53.0,33,49,-2.91,0.26,-2.66,0.08645197974456412,1.6192109957107639,103.6,0.336,,0.499,0.45,15.6,31.0,0.247,0.48,16.7,68.2,0.21600000000000003,Omni Coliseum,,no playoffs,1976,no playoffs
17.0,Kansas City Kings,26.2,31.0,51.0,33,49,-2.84,0.01,-2.83,-0.6277165485800925,1.0072487929918648,105.7,0.316,,0.504,0.45299999999999996,16.0,29.0,0.243,0.466,16.2,69.8,0.235,Kemper Arena,,no playoffs,1976,no playoffs
18.0,Chicago Bulls,27.4,24.0,58.0,33,49,-2.9,0.01,-2.89,-2.198887310894339,-0.16104268492602153,100.3,0.293,,0.46399999999999997,0.414,14.3,32.9,0.22,0.467,15.8,74.6,0.23199999999999998,Chicago Stadium,,no playoffs,1976,no playoffs
,League Average,26.5,,,41,41,0.0,0.01,0.01,0.015035126912092371,0.005856097633675379,105.5,0.294,,0.504,0.45799999999999996,16.0,30.3,0.221,0.45799999999999996,16.0,69.7,0.221,,532283.0,no playoffs,1976,no playoffs
1.0,Washington Bullets*,26.6,60.0,22.0,60,22,7.17,-0.64,6.53,0.18646614048253515,-2.96215570106956,106.1,0.255,,0.501,0.462,15.7,28.7,0.192,0.43799999999999994,18.2,70.0,0.20199999999999999,Capital Centre,,Finals,1975,Finals
2.0,Boston Celtics*,29.1,60.0,22.0,56,26,5.72,-0.32,5.4,1.2600590705334822,-1.3767765934548664,106.1,0.252,,0.502,0.45799999999999996,15.8,33.4,0.19899999999999998,0.444,14.7,73.6,0.18100000000000002,Boston Garden,486270.0,Eastern Conference Finals,1975,Conference Finals
3.0,Chicago Bulls*,30.2,47.0,35.0,50,32,3.1,-0.22,2.88,-0.1356117385327459,-1.51666298530322,99.7,0.311,,0.499,0.447,15.5,29.5,0.24100000000000002,0.44799999999999995,16.7,73.4,0.20600000000000002,Chicago Stadium,,Western Conference Finals,1975,Conference Finals
4.0,Golden State Warriors*,25.8,48.0,34.0,50,32,3.29,-0.43,2.86,1.4747776565436748,-0.16442786410245844,107.6,0.24,,0.504,0.465,16.3,34.8,0.184,0.456,16.0,70.7,0.218,Oakland-Alameda County Coliseum Arena,,Finals,1975,Finals
5.0,Buffalo Braves*,26.4,49.0,33.0,47,35,2.15,0.02,2.16,1.152699777528386,0.06871612231146666,107.7,0.298,,0.523,0.47600000000000003,16.8,29.7,0.23199999999999998,0.45,16.0,67.9,0.19,Buffalo Memorial Auditorium,,Eastern Conference Semifinals,1975,Conference Semifinals
6.0,Houston Rockets*,25.2,41.0,41.0,44,38,1.06,-0.23,0.84,1.4747776565436748,0.814776878836031,102.9,0.281,,0.524,0.47700000000000004,17.8,33.1,0.225,0.48100000000000004,17.3,70.7,0.221,Hofheinz Pavilion,,Eastern Conference Semifinals,1975,Conference Semifinals
7.0,Portland Trail Blazers,26.0,38.0,44.0,42,40,0.44,-0.17,0.27,0.24014578698507946,0.022087325028684292,104.7,0.318,,0.525,0.48,18.4,29.0,0.23600000000000002,0.45,16.0,69.6,0.228,Memorial Coliseum,,no playoffs,1975,no playoffs
8.0,Milwaukee Bucks,26.2,38.0,44.0,42,40,0.21,0.04,0.25,0.18646614048253515,0.06871612231146666,102.1,0.237,,0.507,0.46799999999999997,15.9,27.9,0.184,0.444,14.0,70.6,0.19699999999999998,MECCA Arena,,no playoffs,1975,no playoffs
9.0,Kansas City-Omaha Kings*,25.5,44.0,38.0,40,42,-0.29,0.14,-0.16,-0.4576896175480346,-0.25768545866802983,104.4,0.302,,0.505,0.449,15.8,26.1,0.248,0.461,16.3,72.1,0.205,Kemper Arena,,Western Conference Semifinals,1975,Conference Semifinals
10.0,Cleveland Cavaliers,25.9,40.0,42.0,40,42,-0.37,0.05,-0.31,-0.028252445527657304,0.16197371687703804,100.4,0.23800000000000002,,0.498,0.462,15.2,28.2,0.177,0.451,16.5,67.0,0.22399999999999998,Coliseum at Richfield,,no playoffs,1975,no playoffs
11.0,New York Knicks*,27.7,40.0,42.0,38,44,-1.23,0.32,-0.92,-0.2966506780403941,0.30186010872539176,103.1,0.264,,0.494,0.45,14.2,25.6,0.203,0.457,15.3,71.3,0.22,Madison Square Garden (IV),,Eastern Conference First Round,1975,First Round
12.0,Detroit Pistons*,26.6,40.0,42.0,37,45,-1.43,0.24,-1.19,0.3475050799901757,0.9546632706843847,100.5,0.28,,0.512,0.466,16.4,28.2,0.217,0.47,15.9,69.5,0.19399999999999998,Cobo Arena,,Western Conference First Round,1975,First Round
13.0,Seattle SuperSonics*,25.6,43.0,39.0,38,44,-1.09,-0.11,-1.19,-0.5113692640505789,0.022087325028684292,105.5,0.257,,0.496,0.456,15.9,29.3,0.193,0.45899999999999996,17.1,66.7,0.205,Seattle Center Coliseum,,Western Conference Semifinals,1975,Conference Semifinals
14.0,Atlanta Hawks,25.1,31.0,51.0,37,45,-1.37,0.04,-1.32,0.3475050799901757,0.8614056761188134,106.3,0.311,,0.485,0.43799999999999994,14.8,33.6,0.226,0.475,17.0,69.4,0.214,Omni Coliseum,,no playoffs,1975,no playoffs
15.0,Phoenix Suns,25.9,32.0,50.0,34,48,-2.38,0.02,-2.36,-0.6724082035582195,0.4417465005737455,104.3,0.275,,0.489,0.447,17.2,34.5,0.203,0.45799999999999996,16.0,70.7,0.243,Arizona Veterans Memorial Coliseum,,no playoffs,1975,no playoffs
16.0,Philadelphia 76ers,27.7,34.0,48.0,32,50,-3.06,0.46,-2.6,-0.9944860825735081,0.5350040951393169,103.4,0.273,,0.488,0.445,16.0,30.4,0.205,0.461,15.9,69.9,0.20600000000000002,The Spectrum,,no playoffs,1975,no playoffs
17.0,Los Angeles Lakers,28.2,30.0,52.0,30,52,-4.07,0.13,-3.94,-0.8334471430658676,1.047920865249956,106.4,0.28800000000000003,,0.495,0.45,17.3,31.9,0.217,0.45399999999999996,15.4,66.0,0.203,The Forum,474287.0,no playoffs,1975,no playoffs
18.0,New Orleans Jazz,26.0,23.0,59.0,21,61,-7.85,0.56,-7.3,-2.7659144171575694,0.9546632706843847,109.4,0.299,,0.489,0.44,17.5,28.1,0.22899999999999998,0.478,18.4,68.7,0.25,Municipal Auditorium,,no playoffs,1975,no playoffs
,League Average,26.7,,,41,41,0.0,-0.01,-0.01,0.025427200974894627,0.022087325028684292,104.5,0.276,,0.502,0.457,16.3,30.2,0.21100000000000002,0.457,16.3,69.8,0.21100000000000002,,480279.0,no playoffs,1975,no playoffs
1.0,Milwaukee Bucks*,27.3,59.0,23.0,61,21,8.04,-0.42,7.61,1.7825235284757763,-1.4180775338549854,105.4,0.23,,0.527,0.49200000000000005,16.9,31.3,0.175,0.425,15.2,69.4,0.192,Milwaukee Arena,,Finals,1974,Finals
2.0,Detroit Pistons*,26.2,52.0,30.0,52,30,4.06,-0.04,4.02,-0.048023613286980654,-1.3485260471808977,106.5,0.28800000000000003,,0.505,0.45899999999999996,17.2,31.3,0.22,0.45,17.9,69.6,0.19699999999999998,Cobo Arena,,Western Conference Semifinals,1974,Conference Semifinals
3.0,Boston Celtics*,28.5,56.0,26.0,51,31,3.91,-0.49,3.42,0.4604617038693395,-0.8964413837993357,110.0,0.263,,0.503,0.456,16.8,34.6,0.21,0.44299999999999995,15.2,73.1,0.18600000000000003,Boston Garden,355261.0,Finals,1974,Finals
4.0,Chicago Bulls*,28.7,54.0,28.0,50,32,3.3,-0.1,3.2,-0.5056603987276644,-1.4180775338549854,105.0,0.314,,0.498,0.446,16.8,29.5,0.242,0.46,18.9,69.7,0.19699999999999998,Chicago Stadium,,Western Conference Finals,1974,Conference Finals
5.0,Golden State Warriors,28.4,44.0,38.0,48,34,2.56,-0.15,2.42,1.5791294016132453,0.25115814632309774,108.9,0.252,,0.506,0.46399999999999997,15.8,33.8,0.196,0.45299999999999996,14.2,71.2,0.195,Oakland-Alameda County Coliseum Arena,,no playoffs,1974,no playoffs
6.0,New York Knicks*,28.5,49.0,33.0,49,33,2.76,-0.34,2.42,-0.1497206767182389,-1.035544357147506,103.5,0.23199999999999998,,0.504,0.465,15.1,25.6,0.18,0.446,15.9,72.3,0.203,Madison Square Garden (IV),,Eastern Conference Finals,1974,Conference Finals
7.0,Capital Bullets*,26.4,47.0,35.0,45,37,1.49,-0.3,1.19,-1.064994247599621,-1.2094230738327225,106.3,0.237,,0.48,0.441,15.3,30.6,0.177,0.451,16.3,70.5,0.16,Capital Centre,,Eastern Conference Semifinals,1974,Conference Semifinals
8.0,Los Angeles Lakers*,28.7,47.0,35.0,43,39,0.87,-0.02,0.85,-0.1497206767182389,-0.3748052337436859,111.7,0.313,,0.504,0.45299999999999996,17.7,32.9,0.24100000000000002,0.43799999999999994,15.7,66.1,0.185,The Forum,603145.0,Western Conference Semifinals,1974,Conference Semifinals
9.0,Buffalo Braves*,24.4,42.0,40.0,41,41,-0.11,-0.08,-0.19,0.8164014258787651,0.5989155796935309,111.6,0.28600000000000003,,0.524,0.48,17.3,29.6,0.21899999999999997,0.467,16.4,69.0,0.196,Buffalo Memorial Auditorium,,Eastern Conference Semifinals,1974,Conference Semifinals
10.0,Houston Rockets,25.4,32.0,50.0,41,41,-0.13,-0.2,-0.34,1.3248867430350852,0.9814487564010055,106.1,0.27899999999999997,,0.528,0.48,16.8,28.9,0.22699999999999998,0.478,17.0,69.0,0.231,Hofheinz Pavilion,,no playoffs,1974,no playoffs
11.0,Atlanta Hawks,27.1,35.0,47.0,37,45,-1.43,-0.04,-1.47,0.0028249184286556974,0.4598126063453557,110.8,0.292,,0.51,0.465,17.3,31.0,0.22,0.46799999999999997,17.5,70.4,0.24600000000000002,Omni Coliseum,,no playoffs,1974,no playoffs
12.0,Seattle SuperSonics,26.0,36.0,46.0,34,48,-2.55,0.26,-2.29,-0.45481186701203535,0.49458834968239707,110.2,0.26,,0.489,0.445,15.3,31.1,0.19899999999999998,0.46299999999999997,17.0,69.8,0.244,Seattle Center Coliseum,,no playoffs,1974,no playoffs
13.0,Phoenix Suns,26.2,30.0,52.0,32,50,-3.56,0.36,-3.2,0.20621904529117943,1.259654703097351,109.6,0.289,,0.508,0.46,16.1,28.2,0.225,0.467,15.6,69.1,0.23600000000000002,Arizona Veterans Memorial Coliseum,,no playoffs,1974,no playoffs
14.0,Kansas City-Omaha Kings,26.7,33.0,49.0,31,51,-3.73,0.49,-3.24,-0.86160012073709,0.6336913230305723,106.1,0.287,,0.506,0.45899999999999996,17.8,29.6,0.222,0.47600000000000003,17.4,67.9,0.201,Municipal Auditorium,,no playoffs,1974,no playoffs
15.0,Cleveland Cavaliers,26.5,29.0,53.0,29,53,-4.33,0.17,-4.16,-0.86160012073709,0.8423457830528303,104.1,0.23,,0.48,0.439,15.3,31.3,0.177,0.469,16.6,68.7,0.231,Cleveland Arena,,no playoffs,1974,no playoffs
16.0,Portland Trail Blazers,24.7,27.0,55.0,29,53,-4.78,0.48,-4.3,0.25706757700681576,1.7117393664789131,108.5,0.275,,0.509,0.467,17.5,31.9,0.207,0.484,16.6,68.5,0.24100000000000002,Memorial Coliseum,,no playoffs,1974,no playoffs
17.0,Philadelphia 76ers,28.4,25.0,57.0,24,58,-6.37,0.42,-5.94,-2.3362075404904212,0.4598126063453557,108.3,0.275,,0.48,0.43200000000000005,16.2,27.6,0.212,0.46799999999999997,17.6,66.7,0.21,The Spectrum,,no playoffs,1974,no playoffs
,League Average,27.0,,,41,41,0.0,0.0,0.0,0.0028249184286556974,0.007727942963793554,107.8,0.27,,0.503,0.45899999999999996,16.5,30.5,0.209,0.45899999999999996,16.5,69.5,0.209,,479203.0,no playoffs,1974,no playoffs
1.0,Los Angeles Lakers*,30.3,60.0,22.0,62,20,8.54,-0.35,8.16,0.9940364895891675,-1.3288060238925519,112.0,0.29,,0.52,0.478,,,0.215,0.434,,,0.139,The Forum,664872.0,Finals,1973,Finals
2.0,Milwaukee Bucks*,26.4,60.0,22.0,62,20,8.22,-0.38,7.84,0.6842069343925407,-1.5146323934935086,108.3,0.21600000000000003,,0.514,0.48100000000000004,,,0.163,0.42200000000000004,,,0.168,Milwaukee Arena,,Western Conference Semifinals,1973,Conference Semifinals
3.0,Boston Celtics*,28.0,68.0,14.0,61,21,8.2,-0.85,7.35,0.4905634623946517,-1.541179017722215,114.5,0.244,,0.49,0.44799999999999995,,,0.19,0.434,,,0.19,Boston Garden,423234.0,Eastern Conference Finals,1973,Conference Finals
4.0,New York Knicks*,28.7,57.0,25.0,59,23,6.79,-0.72,6.07,0.8003930175912785,-1.142979654291595,105.9,0.22399999999999998,,0.505,0.467,,,0.175,0.435,,,0.195,Madison Square Garden (IV),,Finals,1973,Finals
5.0,Chicago Bulls*,27.7,51.0,31.0,51,31,3.49,-0.06,3.43,0.8003930175912785,-0.32003430320164844,104.5,0.265,,0.488,0.444,,,0.201,0.47100000000000003,,,0.22,Chicago Stadium,,Western Conference Semifinals,1973,Conference Semifinals
6.0,Golden State Warriors*,28.6,47.0,35.0,49,33,3.1,0.03,3.12,-0.012909564799858532,-0.744780290860975,112.2,0.22899999999999998,,0.496,0.455,,,0.183,0.441,,,0.179,Oakland-Alameda County Coliseum Arena,,Western Conference Finals,1973,Conference Finals
7.0,Baltimore Bullets*,26.3,52.0,30.0,50,32,3.35,-0.5,2.85,-0.2065530367977475,-0.9306066604619317,108.7,0.221,,0.49700000000000005,0.46399999999999997,,,0.16399999999999998,0.441,,,0.158,Baltimore Civic Center,,Eastern Conference Semifinals,1973,Conference Semifinals
8.0,Detroit Pistons,25.4,40.0,42.0,42,40,0.22,0.32,0.54,0.6067495455933894,0.37017792674476196,111.5,0.29,,0.507,0.46299999999999997,,,0.21600000000000003,0.47200000000000003,,,0.17600000000000002,Cobo Arena,,no playoffs,1973,no playoffs
9.0,Atlanta Hawks*,27.1,46.0,36.0,41,41,0.09,-0.24,-0.15,0.4518347679950761,0.31708467828734516,113.8,0.309,,0.505,0.461,,,0.226,0.461,,,0.20800000000000002,Omni Coliseum,,Eastern Conference Semifinals,1973,Conference Semifinals
10.0,Phoenix Suns,26.2,38.0,44.0,38,44,-1.28,0.32,-0.96,0.6067495455933894,0.7152840417179652,113.0,0.307,,0.508,0.455,,,0.243,0.469,,,0.218,Arizona Veterans Memorial Coliseum,,no playoffs,1973,no playoffs
11.0,Houston Rockets,25.7,33.0,49.0,37,45,-1.73,-0.08,-1.81,0.4131060735955005,0.6887374174892588,115.2,0.261,,0.503,0.457,,,0.207,0.47100000000000003,,,0.215,Hofheinz Pavilion,,no playoffs,1973,no playoffs
12.0,Kansas City-Omaha Kings,26.3,36.0,46.0,33,49,-2.91,0.53,-2.36,1.1102225727878998,1.485136144350499,107.3,0.26899999999999996,,0.52,0.478,,,0.20800000000000002,0.484,,,0.218,Municipal Auditorium,,no playoffs,1973,no playoffs
13.0,Cleveland Cavaliers,26.2,32.0,50.0,34,48,-2.67,0.03,-2.64,-1.0973130079880358,-0.08111468514327487,108.3,0.264,,0.478,0.435,,,0.19699999999999998,0.452,,,0.222,Cleveland Arena,,no playoffs,1973,no playoffs
14.0,Seattle SuperSonics,25.1,26.0,56.0,26,56,-5.9,0.58,-5.33,-1.1747703967871923,0.6090975448031317,110.0,0.271,,0.494,0.449,,,0.209,0.45399999999999996,,,0.201,Seattle Center Coliseum,,no playoffs,1973,no playoffs
15.0,Portland Trail Blazers,24.0,21.0,61.0,25,57,-6.23,0.56,-5.67,-0.3614678143960554,1.2462165262921252,110.4,0.271,,0.496,0.45799999999999996,,,0.195,0.47700000000000004,,,0.231,Memorial Coliseum,,no playoffs,1973,no playoffs
16.0,Buffalo Braves,24.7,21.0,61.0,19,63,-9.17,0.32,-8.85,-1.5233286463833893,1.166576653606002,110.9,0.25,,0.484,0.449,,,0.17800000000000002,0.47100000000000003,,,0.218,Buffalo Memorial Auditorium,,no playoffs,1973,no playoffs
17.0,Philadelphia 76ers,27.6,9.0,73.0,15,67,-12.09,0.58,-11.5,-2.5690033951719906,1.0072969082337517,115.2,0.258,,0.46399999999999997,0.42,,,0.193,0.473,,,0.215,The Spectrum,,no playoffs,1973,no playoffs
,League Average,26.7,,,41,41,0.0,0.01,0.01,-0.012909564799858532,-0.0014748124571516183,110.7,0.261,,0.498,0.456,,,0.198,0.456,,,0.198,,544053.0,no playoffs,1973,no playoffs
1.0,Los Angeles Lakers*,29.5,69.0,13.0,67,15,12.28,-0.63,11.65,1.8041752326875344,-1.6042017246008424,116.9,0.354,,0.537,0.49,,,0.26,0.43200000000000005,,,0.177,The Forum,668340.0,Finals,1972,Finals
2.0,Milwaukee Bucks*,26.3,63.0,19.0,66,16,11.16,-0.46,10.7,1.6303253708653949,-1.6042017246008424,111.2,0.313,,0.54,0.498,,,0.23199999999999998,0.42,,,0.217,Milwaukee Arena,,Western Conference Finals,1972,Conference Finals
3.0,Chicago Bulls*,27.5,57.0,25.0,61,21,8.26,-0.35,7.91,1.3869355643144035,-1.0939255003515096,108.6,0.344,,0.504,0.451,,,0.26,0.45399999999999996,,,0.266,Chicago Stadium,,Western Conference Semifinals,1972,Conference Semifinals
4.0,Phoenix Suns,26.6,49.0,33.0,54,28,5.5,0.07,5.57,1.1783157301278333,-0.4335680336759025,113.7,0.381,,0.518,0.457,,,0.297,0.452,,,0.247,Arizona Veterans Memorial Coliseum,,no playoffs,1972,no playoffs
5.0,Boston Celtics*,27.6,56.0,26.0,53,29,4.78,-0.4,4.38,0.48291628283927523,-0.8237792639842144,116.1,0.281,,0.5,0.45299999999999996,,,0.218,0.444,,,0.265,Boston Garden,346701.0,Eastern Conference Finals,1972,Conference Finals
6.0,New York Knicks*,28.8,48.0,34.0,48,34,2.45,-0.17,2.28,0.20475650392385306,-0.49360053064641307,108.0,0.3,,0.506,0.45899999999999996,,,0.22699999999999998,0.44299999999999995,,,0.256,Madison Square Garden (IV),,Finals,1972,Finals
7.0,Golden State Warriors*,27.7,51.0,31.0,43,39,0.77,0.15,0.92,-0.8035726946445579,-0.913828009439978,113.0,0.316,,0.49200000000000005,0.439,,,0.242,0.44,,,0.209,Oakland-Alameda County Coliseum Arena,,Western Conference Semifinals,1972,Conference Semifinals
8.0,Seattle SuperSonics,26.7,47.0,35.0,42,40,0.46,0.4,0.86,0.20475650392385306,0.04669194208817294,110.5,0.35700000000000004,,0.519,0.46399999999999997,,,0.273,0.451,,,0.209,Seattle Center Coliseum,,no playoffs,1972,no playoffs
9.0,Houston Rockets,24.6,34.0,48.0,37,45,-1.56,0.35,-1.22,-0.8731126393734098,-0.34351928822013894,114.7,0.293,,0.48100000000000004,0.434,,,0.21899999999999997,0.45299999999999996,,,0.261,Hofheinz Pavilion,,no playoffs,1972,no playoffs
10.0,Baltimore Bullets*,26.7,38.0,44.0,38,44,-1.17,-0.09,-1.26,-0.4906429433647049,-0.10338930033810119,110.5,0.307,,0.499,0.45,,,0.233,0.452,,,0.228,Baltimore Civic Center,,Eastern Conference Semifinals,1972,Conference Semifinals
11.0,Atlanta Hawks*,26.8,36.0,46.0,36,46,-1.77,-0.17,-1.94,0.27429644865270986,0.70704940876378,110.7,0.36,,0.512,0.46,,,0.267,0.465,,,0.249,Alexander Memorial Coliseum,,Eastern Conference Semifinals,1972,Conference Semifinals
